year,month,day,decimal_date,ppm,n_days,date,imputed
1974,5,19,1974.3795,333.37,5,1974-05-19,0
1974,5,26,1974.3986,332.95,6,1974-05-26,0
1974,6,2,1974.4178,332.35,5,1974-06-02,0
1974,6,9,1974.437,332.2,7,1974-06-09,0
1974,6,16,1974.4562,332.37,7,1974-06-16,0
1974,6,23,1974.4753,331.73,5,1974-06-23,0
1974,6,30,1974.4945,331.69,6,1974-06-30,0
1974,7,7,1974.5137,331.46,6,1974-07-07,0
1974,7,14,1974.5329,330.83,5,1974-07-14,0
1974,7,21,1974.5521,330.76,7,1974-07-21,0
1974,7,28,1974.5712,329.81,4,1974-07-28,0
1974,8,4,1974.5904,329.85,5,1974-08-04,0
1974,8,11,1974.6096,329.15,5,1974-08-11,0
1974,8,18,1974.6288,329.06,6,1974-08-18,0
1974,8,25,1974.6479,328.33,7,1974-08-25,0
1974,9,1,1974.6671,328.06,5,1974-09-01,0
1974,9,8,1974.6863,327.56,4,1974-09-08,0
1974,9,15,1974.7055,326.72,6,1974-09-15,0
1974,9,22,1974.7247,326.99,5,1974-09-22,0
1974,9,29,1974.7438,327.31,5,1974-09-29,0
1974,10,6,1974.763,327.07,6,1974-10-06,0
1974,10,13,1974.7822,327.23,5,1974-10-13,0
1974,10,20,1974.8014,327.4,5,1974-10-20,0
1974,10,27,1974.8205,327.64,7,1974-10-27,0
1974,11,3,1974.8397,327.8,7,1974-11-03,0
1974,11,10,1974.8589,328.5,6,1974-11-10,0
1974,11,17,1974.8781,328.61,6,1974-11-17,0
1974,11,24,1974.8973,328.46,5,1974-11-24,0
1974,12,1,1974.9164,328.8,5,1974-12-01,0
1974,12,8,1974.9356,329.39,7,1974-12-08,0
1974,12,15,1974.9548,329.78,7,1974-12-15,0
1974,12,22,1974.974,329.96,7,1974-12-22,0
1974,12,29,1974.9932,330.38,7,1974-12-29,0
1975,1,5,1975.0123,330.49,6,1975-01-05,0
1975,1,12,1975.0315,330.59,7,1975-01-12,0
1975,1,19,1975.0507,330.79,7,1975-01-19,0
1975,1,26,1975.0699,331.24,7,1975-01-26,0
1975,2,2,1975.089,331.64,6,1975-02-02,0
1975,2,9,1975.1082,331.11,7,1975-02-09,0
1975,2,16,1975.1274,331.42,6,1975-02-16,0
1975,2,23,1975.1466,331.96,7,1975-02-23,0
1975,3,2,1975.1658,331.77,3,1975-03-02,0
1975,3,9,1975.1849,331.64,5,1975-03-09,0
1975,3,16,1975.2041,332.11,5,1975-03-16,0
1975,3,23,1975.2233,331.9,3,1975-03-23,0
1975,3,30,1975.2425,333.3,5,1975-03-30,0
1975,4,6,1975.2616,332.78,5,1975-04-06,0
1975,4,13,1975.2808,333.16,3,1975-04-13,0
1975,4,20,1975.3,333.28,6,1975-04-20,0
1975,4,27,1975.3192,333.48,7,1975-04-27,0
1975,5,4,1975.3384,333.94,7,1975-05-04,0
1975,5,11,1975.3575,334.25,6,1975-05-11,0
1975,5,18,1975.3767,333.46,5,1975-05-18,0
1975,5,25,1975.3959,334,7,1975-05-25,0
1975,6,1,1975.4151,333.96,7,1975-06-01,0
1975,6,8,1975.4342,333.19,6,1975-06-08,0
1975,6,15,1975.4534,333.23,7,1975-06-15,0
1975,6,22,1975.4726,333.5,6,1975-06-22,0
1975,6,29,1975.4918,333,6,1975-06-29,0
1975,7,6,1975.511,332.32,6,1975-07-06,0
1975,7,13,1975.5301,331.83,5,1975-07-13,0
1975,7,20,1975.5493,331.37,4,1975-07-20,0
1975,7,27,1975.5685,331.22,5,1975-07-27,0
1975,8,3,1975.5877,331.01,6,1975-08-03,0
1975,8,10,1975.6068,330.38,5,1975-08-10,0
1975,8,17,1975.626,329.48,6,1975-08-17,0
1975,8,24,1975.6452,328.73,5,1975-08-24,0
1975,8,31,1975.6644,329.32,5,1975-08-31,0
1975,9,7,1975.6836,329.42,3,1975-09-07,0
1975,9,14,1975.7027,327.94,7,1975-09-14,0
1975,9,21,1975.7219,327.95,5,1975-09-21,0
1975,9,28,1975.7411,327.97,5,1975-09-28,0
1975,10,5,1975.7603,328.19,0,1975-10-05,1
1975,10,12,1975.7795,328.4,1,1975-10-12,0
1975,10,19,1975.7986,328.73,4,1975-10-19,0
1975,10,26,1975.8178,328.8,5,1975-10-26,0
1975,11,2,1975.837,329.03,6,1975-11-02,0
1975,11,9,1975.8562,329.01,6,1975-11-09,0
1975,11,16,1975.8753,329.22,2,1975-11-16,0
1975,11,23,1975.8945,330.18,2,1975-11-23,0
1975,11,30,1975.9137,329.72,1,1975-11-30,0
1975,12,7,1975.9329,330.04,0,1975-12-07,1
1975,12,14,1975.9521,330.36,0,1975-12-14,1
1975,12,21,1975.9712,330.69,0,1975-12-21,1
1975,12,28,1975.9904,331.01,0,1975-12-28,1
1976,1,4,1976.0096,331.33,3,1976-01-04,0
1976,1,11,1976.0287,331.53,5,1976-01-11,0
1976,1,18,1976.0478,331.66,6,1976-01-18,0
1976,1,25,1976.0669,331.88,5,1976-01-25,0
1976,2,1,1976.0861,332.45,5,1976-02-01,0
1976,2,8,1976.1052,332.51,5,1976-02-08,0
1976,2,15,1976.1243,332.61,6,1976-02-15,0
1976,2,22,1976.1434,333.49,5,1976-02-22,0
1976,2,29,1976.1626,332.43,3,1976-02-29,0
1976,3,7,1976.1817,332.88,7,1976-03-07,0
1976,3,14,1976.2008,333.56,6,1976-03-14,0
1976,3,21,1976.2199,334.33,2,1976-03-21,0
1976,3,28,1976.2391,334.56,4,1976-03-28,0
1976,4,4,1976.2582,335.06,4,1976-04-04,0
1976,4,11,1976.2773,333.01,1,1976-04-11,0
1976,4,18,1976.2964,334.7,6,1976-04-18,0
1976,4,25,1976.3156,335.06,5,1976-04-25,0
1976,5,2,1976.3347,334.17,4,1976-05-02,0
1976,5,9,1976.3538,334.32,6,1976-05-09,0
1976,5,16,1976.373,335.29,4,1976-05-16,0
1976,5,23,1976.3921,335.28,4,1976-05-23,0
1976,5,30,1976.4112,334.43,6,1976-05-30,0
1976,6,6,1976.4303,334.21,4,1976-06-06,0
1976,6,13,1976.4495,334.17,5,1976-06-13,0
1976,6,20,1976.4686,334.05,2,1976-06-20,0
1976,6,27,1976.4877,333.83,0,1976-06-27,1
1976,7,4,1976.5068,333.6,4,1976-07-04,0
1976,7,11,1976.526,333.48,3,1976-07-11,0
1976,7,18,1976.5451,332.43,3,1976-07-18,0
1976,7,25,1976.5642,332.24,5,1976-07-25,0
1976,8,1,1976.5833,331.69,5,1976-08-01,0
1976,8,8,1976.6025,330.7,6,1976-08-08,0
1976,8,15,1976.6216,330.44,5,1976-08-15,0
1976,8,22,1976.6407,330.23,6,1976-08-22,0
1976,8,29,1976.6598,330.43,2,1976-08-29,0
1976,9,5,1976.679,329.53,2,1976-09-05,0
1976,9,12,1976.6981,329.54,2,1976-09-12,0
1976,9,19,1976.7172,328.61,6,1976-09-19,0
1976,9,26,1976.7363,327.65,3,1976-09-26,0
1976,10,3,1976.7555,328.54,5,1976-10-03,0
1976,10,10,1976.7746,328.55,4,1976-10-10,0
1976,10,17,1976.7937,329.28,3,1976-10-17,0
1976,10,24,1976.8128,328.82,6,1976-10-24,0
1976,10,31,1976.832,329.4,4,1976-10-31,0
1976,11,7,1976.8511,330.44,4,1976-11-07,0
1976,11,14,1976.8702,330.17,7,1976-11-14,0
1976,11,21,1976.8893,330.55,7,1976-11-21,0
1976,11,28,1976.9085,330.68,7,1976-11-28,0
1976,12,5,1976.9276,331.19,3,1976-12-05,0
1976,12,12,1976.9467,332.38,2,1976-12-12,0
1976,12,19,1976.9658,331.7,6,1976-12-19,0
1976,12,26,1976.985,332.38,6,1976-12-26,0
1977,1,2,1977.0041,332.39,6,1977-01-02,0
1977,1,9,1977.0233,332.5,6,1977-01-09,0
1977,1,16,1977.0425,332.88,4,1977-01-16,0
1977,1,23,1977.0616,333.02,5,1977-01-23,0
1977,1,30,1977.0808,332.98,3,1977-01-30,0
1977,2,6,1977.1,333.23,4,1977-02-06,0
1977,2,13,1977.1192,333.15,5,1977-02-13,0
1977,2,20,1977.1384,333.18,7,1977-02-20,0
1977,2,27,1977.1575,334.35,5,1977-02-27,0
1977,3,6,1977.1767,334.3,5,1977-03-06,0
1977,3,13,1977.1959,335.19,5,1977-03-13,0
1977,3,20,1977.2151,335.32,6,1977-03-20,0
1977,3,27,1977.2342,335.18,4,1977-03-27,0
1977,4,3,1977.2534,336.01,3,1977-04-03,0
1977,4,10,1977.2726,335.85,5,1977-04-10,0
1977,4,17,1977.2918,336.31,7,1977-04-17,0
1977,4,24,1977.311,336.59,5,1977-04-24,0
1977,5,1,1977.3301,337,3,1977-05-01,0
1977,5,8,1977.3493,336.58,3,1977-05-08,0
1977,5,15,1977.3685,337.1,4,1977-05-15,0
1977,5,22,1977.3877,336.99,7,1977-05-22,0
1977,5,29,1977.4068,336.63,6,1977-05-29,0
1977,6,5,1977.426,336.2,6,1977-06-05,0
1977,6,12,1977.4452,336.01,5,1977-06-12,0
1977,6,19,1977.4644,336.34,5,1977-06-19,0
1977,6,26,1977.4836,335.74,6,1977-06-26,0
1977,7,3,1977.5027,335.46,3,1977-07-03,0
1977,7,10,1977.5219,335.24,5,1977-07-10,0
1977,7,17,1977.5411,334.6,3,1977-07-17,0
1977,7,24,1977.5603,334.1,6,1977-07-24,0
1977,7,31,1977.5795,333.42,5,1977-07-31,0
1977,8,7,1977.5986,332.54,5,1977-08-07,0
1977,8,14,1977.6178,332.84,3,1977-08-14,0
1977,8,21,1977.637,331.82,3,1977-08-21,0
1977,8,28,1977.6562,332.25,5,1977-08-28,0
1977,9,4,1977.6753,331.18,3,1977-09-04,0
1977,9,11,1977.6945,331.48,7,1977-09-11,0
1977,9,18,1977.7137,330.92,3,1977-09-18,0
1977,9,25,1977.7329,330.93,5,1977-09-25,0
1977,10,2,1977.7521,330.94,6,1977-10-02,0
1977,10,9,1977.7712,331.54,4,1977-10-09,0
1977,10,16,1977.7904,331.27,4,1977-10-16,0
1977,10,23,1977.8096,331.37,7,1977-10-23,0
1977,10,30,1977.8288,331.88,3,1977-10-30,0
1977,11,6,1977.8479,332.08,6,1977-11-06,0
1977,11,13,1977.8671,332.53,4,1977-11-13,0
1977,11,20,1977.8863,333.11,6,1977-11-20,0
1977,11,27,1977.9055,332.65,5,1977-11-27,0
1977,12,4,1977.9247,333.34,6,1977-12-04,0
1977,12,11,1977.9438,333.4,5,1977-12-11,0
1977,12,18,1977.963,334.03,7,1977-12-18,0
1977,12,25,1977.9822,333.97,5,1977-12-25,0
1978,1,1,1978.0014,334.65,4,1978-01-01,0
1978,1,8,1978.0205,334.56,5,1978-01-08,0
1978,1,15,1978.0397,334.94,5,1978-01-15,0
1978,1,22,1978.0589,335.68,5,1978-01-22,0
1978,1,29,1978.0781,335.22,6,1978-01-29,0
1978,2,5,1978.0973,334.74,6,1978-02-05,0
1978,2,12,1978.1164,335.3,6,1978-02-12,0
1978,2,19,1978.1356,335.5,7,1978-02-19,0
1978,2,26,1978.1548,335.95,7,1978-02-26,0
1978,3,5,1978.174,336.06,7,1978-03-05,0
1978,3,12,1978.1932,336.73,6,1978-03-12,0
1978,3,19,1978.2123,336.91,5,1978-03-19,0
1978,3,26,1978.2315,337.29,6,1978-03-26,0
1978,4,2,1978.2507,337.33,4,1978-04-02,0
1978,4,9,1978.2699,338,4,1978-04-09,0
1978,4,16,1978.289,337.62,5,1978-04-16,0
1978,4,23,1978.3082,337.87,4,1978-04-23,0
1978,4,30,1978.3274,338.27,5,1978-04-30,0
1978,5,7,1978.3466,338.03,6,1978-05-07,0
1978,5,14,1978.3658,337.89,7,1978-05-14,0
1978,5,21,1978.3849,337.79,5,1978-05-21,0
1978,5,28,1978.4041,338.44,6,1978-05-28,0
1978,6,4,1978.4233,338.46,2,1978-06-04,0
1978,6,11,1978.4425,338.12,5,1978-06-11,0
1978,6,18,1978.4616,337.62,3,1978-06-18,0
1978,6,25,1978.4808,337.47,5,1978-06-25,0
1978,7,2,1978.5,336.69,3,1978-07-02,0
1978,7,9,1978.5192,336.79,6,1978-07-09,0
1978,7,16,1978.5384,336.34,5,1978-07-16,0
1978,7,23,1978.5575,335.86,5,1978-07-23,0
1978,7,30,1978.5767,335.42,6,1978-07-30,0
1978,8,6,1978.5959,334.66,7,1978-08-06,0
1978,8,13,1978.6151,334.69,4,1978-08-13,0
1978,8,20,1978.6342,334.2,2,1978-08-20,0
1978,8,27,1978.6534,333.78,3,1978-08-27,0
1978,9,3,1978.6726,332.82,3,1978-09-03,0
1978,9,10,1978.6918,331.85,6,1978-09-10,0
1978,9,17,1978.711,331.75,3,1978-09-17,0
1978,9,24,1978.7301,332.79,4,1978-09-24,0
1978,10,1,1978.7493,332.22,5,1978-10-01,0
1978,10,8,1978.7685,331.91,5,1978-10-08,0
1978,10,15,1978.7877,332.67,4,1978-10-15,0
1978,10,22,1978.8068,332.8,6,1978-10-22,0
1978,10,29,1978.826,333.22,4,1978-10-29,0
1978,11,5,1978.8452,333.57,5,1978-11-05,0
1978,11,12,1978.8644,333.61,7,1978-11-12,0
1978,11,19,1978.8836,334.12,6,1978-11-19,0
1978,11,26,1978.9027,334.15,4,1978-11-26,0
1978,12,3,1978.9219,334.46,5,1978-12-03,0
1978,12,10,1978.9411,334.96,6,1978-12-10,0
1978,12,17,1978.9603,335.26,6,1978-12-17,0
1978,12,24,1978.9795,335.07,7,1978-12-24,0
1978,12,31,1978.9986,335.2,7,1978-12-31,0
1979,1,7,1979.0178,335.48,7,1979-01-07,0
1979,1,14,1979.037,336.64,7,1979-01-14,0
1979,1,21,1979.0562,336.93,5,1979-01-21,0
1979,1,28,1979.0753,337.01,4,1979-01-28,0
1979,2,4,1979.0945,336.6,6,1979-02-04,0
1979,2,11,1979.1137,336.52,7,1979-02-11,0
1979,2,18,1979.1329,336.78,7,1979-02-18,0
1979,2,25,1979.1521,336.9,5,1979-02-25,0
1979,3,4,1979.1712,337.93,6,1979-03-04,0
1979,3,11,1979.1904,338.1,3,1979-03-11,0
1979,3,18,1979.2096,338.65,3,1979-03-18,0
1979,3,25,1979.2288,338.97,7,1979-03-25,0
1979,4,1,1979.2479,337.89,4,1979-04-01,0
1979,4,8,1979.2671,338.76,5,1979-04-08,0
1979,4,15,1979.2863,338.76,7,1979-04-15,0
1979,4,22,1979.3055,339.38,6,1979-04-22,0
1979,4,29,1979.3247,339.52,6,1979-04-29,0
1979,5,6,1979.3438,338.61,3,1979-05-06,0
1979,5,13,1979.363,339.19,4,1979-05-13,0
1979,5,20,1979.3822,339.41,6,1979-05-20,0
1979,5,27,1979.4014,339.67,4,1979-05-27,0
1979,6,3,1979.4205,339.74,6,1979-06-03,0
1979,6,10,1979.4397,339.01,4,1979-06-10,0
1979,6,17,1979.4589,339.15,6,1979-06-17,0
1979,6,24,1979.4781,338.93,2,1979-06-24,0
1979,7,1,1979.4973,338.14,6,1979-07-01,0
1979,7,8,1979.5164,337.7,5,1979-07-08,0
1979,7,15,1979.5356,337.91,6,1979-07-15,0
1979,7,22,1979.5548,336.67,6,1979-07-22,0
1979,7,29,1979.574,336.85,5,1979-07-29,0
1979,8,5,1979.5932,336.35,6,1979-08-05,0
1979,8,12,1979.6123,336.17,5,1979-08-12,0
1979,8,19,1979.6315,334.81,7,1979-08-19,0
1979,8,26,1979.6507,334.99,5,1979-08-26,0
1979,9,2,1979.6699,333.74,2,1979-09-02,0
1979,9,9,1979.689,334.4,4,1979-09-09,0
1979,9,16,1979.7082,333.6,6,1979-09-16,0
1979,9,23,1979.7274,333.61,5,1979-09-23,0
1979,9,30,1979.7466,334.1,6,1979-09-30,0
1979,10,7,1979.7658,334.52,3,1979-10-07,0
1979,10,14,1979.7849,334.09,7,1979-10-14,0
1979,10,21,1979.8041,334.35,7,1979-10-21,0
1979,10,28,1979.8233,334.54,4,1979-10-28,0
1979,11,4,1979.8425,334.8,7,1979-11-04,0
1979,11,11,1979.8616,335.36,7,1979-11-11,0
1979,11,18,1979.8808,335.79,7,1979-11-18,0
1979,11,25,1979.9,335.88,7,1979-11-25,0
1979,12,2,1979.9192,336.4,7,1979-12-02,0
1979,12,9,1979.9384,336.72,6,1979-12-09,0
1979,12,16,1979.9575,337.01,3,1979-12-16,0
1979,12,23,1979.9767,337.2,3,1979-12-23,0
1979,12,30,1979.9959,337.53,7,1979-12-30,0
1980,1,6,1980.015,337.4,6,1980-01-06,0
1980,1,13,1980.0342,337.71,6,1980-01-13,0
1980,1,20,1980.0533,338.65,7,1980-01-20,0
1980,1,27,1980.0724,337.89,7,1980-01-27,0
1980,2,3,1980.0915,338.47,5,1980-02-03,0
1980,2,10,1980.1107,338.19,6,1980-02-10,0
1980,2,17,1980.1298,338.35,7,1980-02-17,0
1980,2,24,1980.1489,338.91,7,1980-02-24,0
1980,3,2,1980.168,339.43,3,1980-03-02,0
1980,3,9,1980.1872,339.83,6,1980-03-09,0
1980,3,16,1980.2063,339.66,5,1980-03-16,0
1980,3,23,1980.2254,340.84,6,1980-03-23,0
1980,3,30,1980.2445,340.63,5,1980-03-30,0
1980,4,6,1980.2637,340.81,5,1980-04-06,0
1980,4,13,1980.2828,340.98,6,1980-04-13,0
1980,4,20,1980.3019,341.14,7,1980-04-20,0
1980,4,27,1980.321,341.35,6,1980-04-27,0
1980,5,4,1980.3402,341.39,4,1980-05-04,0
1980,5,11,1980.3593,341.71,6,1980-05-11,0
1980,5,18,1980.3784,341.34,5,1980-05-18,0
1980,5,25,1980.3975,341.32,6,1980-05-25,0
1980,6,1,1980.4167,341.64,5,1980-06-01,0
1980,6,8,1980.4358,341.62,5,1980-06-08,0
1980,6,15,1980.4549,341.5,6,1980-06-15,0
1980,6,22,1980.474,340.76,4,1980-06-22,0
1980,6,29,1980.4932,340.49,5,1980-06-29,0
1980,7,6,1980.5123,339.95,5,1980-07-06,0
1980,7,13,1980.5314,339.3,6,1980-07-13,0
1980,7,20,1980.5505,338.77,6,1980-07-20,0
1980,7,27,1980.5697,338.81,6,1980-07-27,0
1980,8,3,1980.5888,336.78,3,1980-08-03,0
1980,8,10,1980.6079,337.99,4,1980-08-10,0
1980,8,17,1980.627,338.36,3,1980-08-17,0
1980,8,24,1980.6462,337.2,4,1980-08-24,0
1980,8,31,1980.6653,336.9,3,1980-08-31,0
1980,9,7,1980.6844,335.96,4,1980-09-07,0
1980,9,14,1980.7036,336.43,5,1980-09-14,0
1980,9,21,1980.7227,335.71,2,1980-09-21,0
1980,9,28,1980.7418,335.77,3,1980-09-28,0
1980,10,5,1980.7609,335.72,7,1980-10-05,0
1980,10,12,1980.7801,336.11,7,1980-10-12,0
1980,10,19,1980.7992,336.51,6,1980-10-19,0
1980,10,26,1980.8183,336.69,5,1980-10-26,0
1980,11,2,1980.8374,336.9,7,1980-11-02,0
1980,11,9,1980.8566,337.49,5,1980-11-09,0
1980,11,16,1980.8757,337.22,7,1980-11-16,0
1980,11,23,1980.8948,337.65,7,1980-11-23,0
1980,11,30,1980.9139,337.8,4,1980-11-30,0
1980,12,7,1980.9331,338.09,3,1980-12-07,0
1980,12,14,1980.9522,338.52,7,1980-12-14,0
1980,12,21,1980.9713,338.39,6,1980-12-21,0
1980,12,28,1980.9904,338.61,7,1980-12-28,0
1981,1,4,1981.0096,339.12,6,1981-01-04,0
1981,1,11,1981.0288,339.25,7,1981-01-11,0
1981,1,18,1981.0479,339.55,7,1981-01-18,0
1981,1,25,1981.0671,339.67,5,1981-01-25,0
1981,2,1,1981.0863,339.89,7,1981-02-01,0
1981,2,8,1981.1055,340.7,6,1981-02-08,0
1981,2,15,1981.1247,340.18,5,1981-02-15,0
1981,2,22,1981.1438,341.34,7,1981-02-22,0
1981,3,1,1981.163,341.23,6,1981-03-01,0
1981,3,8,1981.1822,340.97,5,1981-03-08,0
1981,3,15,1981.2014,341.61,6,1981-03-15,0
1981,3,22,1981.2205,342.49,5,1981-03-22,0
1981,3,29,1981.2397,342.29,7,1981-03-29,0
1981,4,5,1981.2589,342.62,5,1981-04-05,0
1981,4,12,1981.2781,342.96,7,1981-04-12,0
1981,4,19,1981.2973,342.54,7,1981-04-19,0
1981,4,26,1981.3164,342.68,5,1981-04-26,0
1981,5,3,1981.3356,343.07,6,1981-05-03,0
1981,5,10,1981.3548,343.05,7,1981-05-10,0
1981,5,17,1981.374,342.95,7,1981-05-17,0
1981,5,24,1981.3932,343,7,1981-05-24,0
1981,5,31,1981.4123,342.87,5,1981-05-31,0
1981,6,7,1981.4315,342.83,7,1981-06-07,0
1981,6,14,1981.4507,342.41,6,1981-06-14,0
1981,6,21,1981.4699,342.18,5,1981-06-21,0
1981,6,28,1981.489,341.72,6,1981-06-28,0
1981,7,5,1981.5082,341.3,7,1981-07-05,0
1981,7,12,1981.5274,340.54,5,1981-07-12,0
1981,7,19,1981.5466,340.72,5,1981-07-19,0
1981,7,26,1981.5658,340.21,5,1981-07-26,0
1981,8,2,1981.5849,339.32,7,1981-08-02,0
1981,8,9,1981.6041,339,6,1981-08-09,0
1981,8,16,1981.6233,338.42,5,1981-08-16,0
1981,8,23,1981.6425,337.19,5,1981-08-23,0
1981,8,30,1981.6616,337.6,6,1981-08-30,0
1981,9,6,1981.6808,337.1,6,1981-09-06,0
1981,9,13,1981.7,336.92,6,1981-09-13,0
1981,9,20,1981.7192,336.84,7,1981-09-20,0
1981,9,27,1981.7384,336.14,5,1981-09-27,0
1981,10,4,1981.7575,336.64,6,1981-10-04,0
1981,10,11,1981.7767,337.08,7,1981-10-11,0
1981,10,18,1981.7959,337.22,5,1981-10-18,0
1981,10,25,1981.8151,337.63,5,1981-10-25,0
1981,11,1,1981.8342,338.13,7,1981-11-01,0
1981,11,8,1981.8534,338.29,7,1981-11-08,0
1981,11,15,1981.8726,338.45,6,1981-11-15,0
1981,11,22,1981.8918,339.23,5,1981-11-22,0
1981,11,29,1981.911,339.72,4,1981-11-29,0
1981,12,6,1981.9301,339.7,5,1981-12-06,0
1981,12,13,1981.9493,339.78,6,1981-12-13,0
1981,12,20,1981.9685,340.03,4,1981-12-20,0
1981,12,27,1981.9877,340.42,4,1981-12-27,0
